Episode,Reward,Length,WinRate,Loss,Entropy
650,-446.0,11,0.08,,
651,-129.0,77,0.07,,
652,51.0,157,0.07,,
653,-71.0,81,0.07,,
654,1120.0,259,0.08,,
655,1103.0,293,0.09,,
656,897.0,305,0.1,,
657,84.0,211,0.1,,
658,-299.0,177,0.1,,
659,-49.0,138,0.1,,
660,98.0,143,0.1,,
661,-81.0,341,0.1,,
662,951.0,197,0.1,,
663,-74.0,227,0.1,,
664,-437.0,13,0.1,,
665,31.0,197,0.1,,
666,4.0,111,0.1,,
667,1331.0,237,0.11,,
668,-238.0,375,0.11,,
669,38.0,143,0.1,,
670,-239.0,97,0.1,,
671,-220.0,79,0.1,,
672,-220.0,99,0.1,,
673,841.0,417,0.11,,
674,-163.0,125,0.11,,
675,58.0,184,0.11,,
676,-240.0,199,0.11,,
677,943.0,213,0.12,,
678,-154.0,147,0.12,,
679,1081.0,337,0.13,,
680,-373.0,45,0.13,,
681,-306.0,111,0.13,,
682,-73.0,165,0.13,,
683,898.0,303,0.14,,
684,-357.0,33,0.14,,
685,924.0,251,0.15,,
686,1331.0,237,0.16,,
687,-212.0,83,0.16,,
688,-167.0,173,0.16,,
689,1155.0,189,0.17,,
690,-128.0,55,0.17,,
691,-205.0,209,0.17,,
692,948.0,203,0.18,,
693,-313.0,65,0.18,,
694,-63.0,165,0.18,,
695,1137.0,225,0.18,,
696,-105.0,89,0.18,,
697,49.0,201,0.18,,
698,118.0,204,0.18,,
699,-77.0,93,0.18,,
700,-28.0,275,0.18,,
701,-145.0,49,0.18,,
702,128.0,123,0.18,,
703,-309.0,117,0.18,,
704,-367.0,33,0.18,,
705,-74.0,67,0.18,,
706,-423.0,25,0.18,,
707,-18.0,95,0.18,,
708,912.0,275,0.18,,
709,-69.0,237,0.18,,
710,219.0,442,0.18,,
711,-75.0,149,0.18,,
712,35.0,109,0.18,,
713,-61.0,101,0.18,,
714,802.0,495,0.19,,
715,921.0,257,0.2,,
716,921.0,257,0.21,,
717,-365.0,29,0.21,,
718,1133.0,233,0.22,,
719,88.0,123,0.22,,
720,-303.0,105,0.21,,
721,1122.0,255,0.22,,
722,-103.0,125,0.22,,
723,-457.0,13,0.22,,
724,1045.0,409,0.23,,
725,-150.0,259,0.23,,
726,1113.0,273,0.23,,
727,-144.0,48,0.23,,
728,1131.0,237,0.24,,
729,71.0,297,0.24,,
730,40.0,159,0.23,,
731,133.0,213,0.23,,
732,143.0,193,0.23,,
733,328.0,183,0.23,,
734,923.0,253,0.24,,
735,-169.0,37,0.24,,
736,-192.0,103,0.24,,
737,-323.0,65,0.24,,
738,-153.0,145,0.24,,
739,35.0,209,0.24,,
740,-142.0,383,0.24,,
741,-80.0,139,0.24,,
742,-168.0,115,0.24,,
743,-76.0,131,0.24,,
744,-251.0,261,0.24,,
745,-74.0,227,0.24,,
746,-193.0,345,0.24,,
747,-189.0,117,0.24,,
748,-167.0,193,0.24,,
749,-102.0,283,0.24,,
750,-370.0,39,0.24,,
751,320.0,500,0.24,,
752,-81.0,62,0.24,,
753,-84.0,67,0.24,,
754,-438.0,15,0.23,,
755,1128.0,243,0.23,,
756,127.0,206,0.22,,
757,-73.0,185,0.22,,
