Episode,Reward,Length,WinRate,Loss,Entropy
501,-397.0,0,0.0,,
502,-247.0,0,0.0,,
503,-419.0,0,0.0,,
504,-480.0,0,0.0,,
505,-397.0,0,0.0,,
506,-428.0,0,0.0,,
507,-329.0,0,0.0,,
508,-342.0,0,0.0,,
509,-360.0,0,0.0,,
510,-445.0,0,0.0,,
511,-110.0,0,0.0,,
512,-397.0,0,0.0,,
513,-324.0,0,0.0,,
514,-450.0,0,0.0,,
515,-406.0,0,0.0,,
516,-356.0,0,0.0,,
517,-427.0,0,0.0,,
518,-362.0,0,0.0,,
519,-355.0,0,0.0,,
520,-411.0,0,0.0,,
521,-412.0,0,0.0,,
522,-408.0,0,0.0,,
523,-397.0,0,0.0,,
524,-396.0,0,0.0,,
525,-434.0,0,0.0,,
526,-399.0,0,0.0,,
527,-405.0,0,0.0,,
528,-100.0,0,0.0,,
529,-387.0,0,0.0,,
530,-473.0,0,0.0,,
531,-411.0,0,0.0,,
532,-419.0,0,0.0,,
533,-405.0,0,0.0,,
534,-439.0,0,0.0,,
535,-390.0,0,0.0,,
536,-464.0,0,0.0,,
537,-463.0,0,0.0,,
538,-310.0,0,0.0,,
539,-342.0,0,0.0,,
540,-385.0,0,0.0,,
541,-389.0,0,0.0,,
542,-337.0,0,0.0,,
543,-316.0,0,0.0,,
544,-389.0,0,0.0,,
545,-387.0,0,0.0,,
546,-358.0,0,0.0,,
547,-340.0,0,0.0,,
548,-407.0,0,0.0,,
549,-428.0,0,0.0,,
550,-409.0,0,0.0,,
551,-347.0,0,0.0,,
552,-371.0,0,0.0,,
553,-444.0,0,0.0,,
554,-422.0,0,0.0,,
555,-411.0,0,0.0,,
556,-428.0,0,0.0,,
557,-412.0,0,0.0,,
558,-369.0,0,0.0,,
559,-438.0,0,0.0,,
560,-383.0,0,0.0,,
561,-377.0,0,0.0,,
562,-433.0,0,0.0,,
563,-428.0,0,0.0,,
564,-403.0,0,0.0,,
565,-396.0,0,0.0,,
566,-428.0,0,0.0,,
567,-406.0,0,0.0,,
568,-367.0,0,0.0,,
569,-396.0,0,0.0,,
570,-450.0,0,0.0,,
571,-343.0,0,0.0,,
572,-432.0,0,0.0,,
573,-430.0,0,0.0,,
574,-397.0,0,0.0,,
575,-391.0,0,0.0,,
576,-420.0,0,0.0,,
577,-404.0,0,0.0,,
578,-406.0,0,0.0,,
579,-403.0,0,0.0,,
580,-396.0,0,0.0,,
581,-248.0,0,0.0,,
582,-376.0,0,0.0,,
583,-383.0,0,0.0,,
584,-454.0,0,0.0,,
585,-394.0,0,0.0,,
586,-474.0,0,0.0,,
587,-395.0,0,0.0,,
588,-411.0,0,0.0,,
589,-450.0,0,0.0,,
590,-461.0,0,0.0,,
591,-440.0,0,0.0,,
592,-339.0,0,0.0,,
593,-430.0,0,0.0,,
594,-441.0,0,0.0,,
595,-296.0,0,0.0,,
596,-483.0,0,0.0,,
597,-494.0,0,0.0,,
598,-450.0,0,0.0,,
599,-445.0,0,0.0,,
600,-386.0,0,0.0,,
601,-422.0,0,0.0,,
602,-438.0,0,0.0,,
603,-333.0,0,0.0,,
604,-307.0,0,0.0,,
605,-399.0,0,0.0,,
606,-410.0,0,0.0,,
607,-429.0,0,0.0,,
608,-397.0,0,0.0,,
609,-461.0,0,0.0,,
610,-428.0,0,0.0,,
611,-412.0,0,0.0,,
612,-385.0,0,0.0,,
613,-432.0,0,0.0,,
